email_id,case_id,cust_id,sender_type,channel,email_timestamp,conversation_phase,email_subject,email_body,customer_behavior_type,customer_tone_label,customer_intent_label,dca_behavior_type,dca_tone_label,dca_intent_label
Call_CASE_00081_7,CASE_00081,CUST_0264,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00081_8,CASE_00081,CUST_0264,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00081_9,CASE_00081,CUST_0264,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00081_10,CASE_00081,CUST_0264,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00081_11,CASE_00081,CUST_0264,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00081_12,CASE_00081,CUST_0264,Customer,Email,35:19.5,,Payment Follow-up,Stop harassing me immediately.,hostile,hostile,threaten,,,
Call_CASE_00081_13,CASE_00081,CUST_0264,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00081_14,CASE_00081,CUST_0264,Customer,Email,35:19.5,,Payment Follow-up,I will contact my lawyer if this continues.,hostile,hostile,threaten,,,
Email_CASE_00081_15,CASE_00081,CUST_0264,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00081_16,CASE_00081,CUST_0264,Customer,Call,35:19.5,,Phone Call Interaction,I am not paying this amount.,hostile,hostile,threaten,,,
Call_CASE_00081_17,CASE_00081,CUST_0264,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00081_18,CASE_00081,CUST_0264,Customer,Email,35:19.5,,Payment Follow-up,I will contact my lawyer if this continues.,hostile,hostile,threaten,,,
Call_CASE_00081_19,CASE_00081,CUST_0264,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00081_20,CASE_00081,CUST_0264,DCA,Call,35:19.5,,Phone Call Interaction,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00081_21,CASE_00081,CUST_0264,Customer,Email,35:19.5,,Payment Follow-up,I will contact my lawyer if this continues.,hostile,hostile,threaten,,,
Email_CASE_00082_1,CASE_00082,CUST_0324,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00082_2,CASE_00082,CUST_0324,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00082_3,CASE_00082,CUST_0324,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00082_4,CASE_00082,CUST_0324,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00082_5,CASE_00082,CUST_0324,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00082_6,CASE_00082,CUST_0324,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00082_7,CASE_00082,CUST_0324,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00082_8,CASE_00082,CUST_0324,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00082_9,CASE_00082,CUST_0324,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00082_10,CASE_00082,CUST_0324,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00082_11,CASE_00082,CUST_0324,Customer,Email,35:19.5,,Payment Follow-up,Please allow more time.,delayer,neutral,delay,,,
Email_CASE_00082_12,CASE_00082,CUST_0324,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00082_13,CASE_00082,CUST_0324,Customer,Email,35:19.5,,Payment Follow-up,I am reviewing this internally.,delayer,neutral,delay,,,
Email_CASE_00082_14,CASE_00082,CUST_0324,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00082_15,CASE_00082,CUST_0324,Customer,Email,35:19.5,,Payment Follow-up,I will get back to you later.,delayer,neutral,delay,,,
Email_CASE_00083_1,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Email_CASE_00083_2,CASE_00083,CUST_0530,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00083_3,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00083_4,CASE_00083,CUST_0530,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00083_5,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00083_6,CASE_00083,CUST_0530,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00083_7,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Email_CASE_00083_8,CASE_00083,CUST_0530,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00083_9,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,I lost my job and can only pay $750 by Friday.,distressed,frustrated,partial_pay,,,
Email_CASE_00083_10,CASE_00083,CUST_0530,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00083_11,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00083_12,CASE_00083,CUST_0530,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00083_13,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Email_CASE_00083_14,CASE_00083,CUST_0530,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00083_15,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Email_CASE_00083_16,CASE_00083,CUST_0530,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00083_17,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00083_18,CASE_00083,CUST_0530,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00083_19,CASE_00083,CUST_0530,Customer,Email,35:19.5,,Payment Follow-up,I lost my job and can only pay $250 by 15th Jan.,distressed,frustrated,partial_pay,,,
Email_CASE_00084_1,CASE_00084,CUST_0322,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00084_2,CASE_00084,CUST_0322,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00084_3,CASE_00084,CUST_0322,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00084_4,CASE_00084,CUST_0322,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00084_5,CASE_00084,CUST_0322,Customer,Email,35:19.5,,Payment Follow-up,I lost my job and can only pay $250 next week.,distressed,frustrated,partial_pay,,,
Email_CASE_00084_6,CASE_00084,CUST_0322,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00084_7,CASE_00084,CUST_0322,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00084_8,CASE_00084,CUST_0322,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00084_9,CASE_00084,CUST_0322,Customer,Email,35:19.5,,Payment Follow-up,I lost my job and can only pay $100 by Friday.,distressed,frustrated,partial_pay,,,
Email_CASE_00084_10,CASE_00084,CUST_0322,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00084_11,CASE_00084,CUST_0322,Customer,Email,35:19.5,,Payment Follow-up,Medical expenses have affected my finances.,distressed,frustrated,partial_pay,,,
Email_CASE_00084_12,CASE_00084,CUST_0322,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00084_13,CASE_00084,CUST_0322,Customer,Email,35:19.5,,Payment Follow-up,I lost my job and can only pay $100 by end of month.,distressed,frustrated,partial_pay,,,
Email_CASE_00084_14,CASE_00084,CUST_0322,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00084_15,CASE_00084,CUST_0322,Customer,Email,35:19.5,,Payment Follow-up,I may be able to pay something soon.,distressed,frustrated,partial_pay,,,
Email_CASE_00084_16,CASE_00084,CUST_0322,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00085_1,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00085_2,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00085_3,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00085_4,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00085_5,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I will contact my lawyer if this continues.,hostile,hostile,threaten,,,
Email_CASE_00085_6,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00085_7,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I will contact my lawyer if this continues.,hostile,hostile,threaten,,,
Email_CASE_00085_8,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00085_9,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I will contact my lawyer if this continues.,hostile,hostile,threaten,,,
Email_CASE_00085_10,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00085_11,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00085_12,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00085_13,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,Stop harassing me immediately.,hostile,hostile,threaten,,,
Email_CASE_00085_14,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Email_CASE_00085_15,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00085_16,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00085_17,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00085_18,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00085_19,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00085_20,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00085_21,CASE_00085,CUST_0540,Customer,Email,35:19.5,,Payment Follow-up,I am not paying this amount.,hostile,hostile,threaten,,,
Email_CASE_00085_22,CASE_00085,CUST_0540,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00086_1,CASE_00086,CUST_0256,Customer,Email,35:19.5,,Payment Follow-up,I can pay $100 by end of month.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00086_2,CASE_00086,CUST_0256,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00086_3,CASE_00086,CUST_0256,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00086_4,CASE_00086,CUST_0256,Customer,Email,35:19.5,,Payment Follow-up,I can pay $100 by end of month.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00086_5,CASE_00086,CUST_0256,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00086_6,CASE_00086,CUST_0256,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Email_CASE_00086_7,CASE_00086,CUST_0256,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00086_8,CASE_00086,CUST_0256,DCA,Email,35:19.5,,Payment Follow-up,Failure to pay will result in further action.,,,,professional,professional,reminder
Email_CASE_00086_9,CASE_00086,CUST_0256,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00086_10,CASE_00086,CUST_0256,DCA,Call,35:19.5,,Phone Call Interaction,Failure to pay will result in further action.,,,,professional,professional,reminder
Call_CASE_00086_11,CASE_00086,CUST_0256,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $2500 by Friday.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00086_12,CASE_00086,CUST_0256,DCA,Email,35:19.5,,Payment Follow-up,Please let us know a suitable payment date.,,,,professional,professional,reminder
Call_CASE_00086_13,CASE_00086,CUST_0256,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Email_CASE_00086_14,CASE_00086,CUST_0256,DCA,Email,35:19.5,,Payment Follow-up,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Email_CASE_00086_15,CASE_00086,CUST_0256,Customer,Email,35:19.5,,Payment Follow-up,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00086_16,CASE_00086,CUST_0256,DCA,Call,35:19.5,,Phone Call Interaction,This is a polite reminder regarding your overdue invoice.,,,,professional,professional,reminder
Call_CASE_00086_17,CASE_00086,CUST_0256,Customer,Call,35:19.5,,Phone Call Interaction,I acknowledge the outstanding balance.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00086_18,CASE_00086,CUST_0256,Customer,Call,35:19.5,,Phone Call Interaction,I can pay $500 next week.,cooperative,cooperative,willing_to_pay,,,
Call_CASE_00087_1,CASE_00087,CUST_0746,DCA,Call,35:19.5,,Phone Call Interaction,Immediate payment is required to avoid escalation.,,,,professional,professional,reminder
Call_CASE_00087_2,CASE_00087,CUST_0746,Customer,Call,35:19.5,,Phone Call Interaction,"Thanks for the reminder, arranging payment.",cooperative,cooperative,willing_to_pay,,,
